match_id,role,raw_name,mapped_name,canonical_athlete_id,sex,weight_class,year
1209,winner,Ricco Rodriguez,Ricco Rodriguez,athlete_ricco-rodriguez-m,M,+99KG,2005
1209,loser,Halm Gocalli,Halm Gocalli,athlete_halm-gocalli-m,M,+99KG,2005
13928,winner,Dillon Danis,Dillon Danis,athlete_dillon-danis-m,M,ABS,2017
13928,loser,Y. Ozawa,Y. Ozawa,athlete_y-ozawa-m,M,ABS,2017
4984,winner,Justin Rader,Justin Rader,athlete_justin-rader-m,M,66KG,2013
4984,loser,Nicolas Renier,Nicolas Renier,athlete_nicolas-renier-m,M,66KG,2013
309,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1999
309,loser,Vinicius Magalhaes,Vinicius Magalhaes,athlete_vinicius-magalhaes-m,M,66KG,1999
2276,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2009
2276,loser,Radoslaw Turek,Radoslaw Turek,athlete_radoslaw-turek-m,M,99KG,2009
2282,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2009
2282,loser,Gerardi Rinaldi,Gerardi Rinaldi,athlete_gerardi-rinaldi-m,M,99KG,2009
3293,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2011
3293,loser,Antonio Peinado,Antonio Peinado,athlete_antonio-peinado-m,M,99KG,2011
2305,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2009
2305,loser,Gunnar Nelson,Gunnar Nelson,athlete_gunnar-nelson-m,M,ABS,2009
3313,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2011
3313,loser,Gunnar Nelson,Gunnar Nelson,athlete_gunnar-nelson-m,M,ABS,2011
7899,winner,Abraham Marte Messina,Abraham Marte Messina,athlete_abraham-marte-messina-m,M,+99KG,2015
7899,loser,Juskowiak Mateusz,Juskowiak Mateusz,athlete_juskowiak-mateusz-m,M,+99KG,2015
140,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1998
140,loser,Trevor Lally,Trevor Lally,athlete_trevor-lally-m,M,66KG,1998
143,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1998
143,loser,Marc,Marcelo Garcia,athlete_marcelo-garcia-m,M,66KG,1998
145,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1998
145,loser,Robin Gracie,Robin Gracie,athlete_robin-gracie-m,M,66KG,1998
306,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,1999
306,loser,T. Hirono,T. Hirono,athlete_t-hirono-m,M,66KG,1999
409,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2000
409,loser,Sasha Plavski,Sasha Plavski,athlete_sasha-plavski-m,M,66KG,2000
411,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2000
411,loser,Joe Gilbert,Joe Gilbert,athlete_joe-gilbert-m,M,66KG,2000
496,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2001
496,loser,Y. Kinishi,Y. Kinishi,athlete_y-kinishi-m,M,66KG,2001
761,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2003
761,loser,K. Hirate,K. Hirate,athlete_k-hirate-m,M,66KG,2003
769,winner,Alexandre de Freitas,Alexandre de Freitas,athlete_alexandre-de-freitas-m,M,66KG,2003
769,loser,Joaquim Hansen,Joaquim Hansen,athlete_joaquim-hansen-m,M,66KG,2003
799,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2003
799,loser,Erik Paulson,Erik Paulson,athlete_erik-paulson-m,M,99KG,2003
1199,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2005
1199,loser,Michael Groth,Michael Groth,athlete_michael-groth-m,M,99KG,2005
1202,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2005
1202,loser,Jamal Peterson,Jamal Peterson,athlete_jamal-peterson-m,M,99KG,2005
1204,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2005
1204,loser,John Einimo,John Einimo,athlete_john-einimo-m,M,99KG,2005
1224,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2005
1224,loser,Antoine Joude,Antoine Joude,athlete_antoine-joude-m,M,ABS,2005
1228,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2005
1228,loser,Gabriel Napao,Gabriel Napao,athlete_gabriel-napao-m,M,ABS,2005
1707,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2007
1707,loser,Yukissyu Ozawa,Yukissyu Ozawa,athlete_yukissyu-ozawa-m,M,99KG,2007
1712,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2007
1712,loser,Tim Carpenter,Tim Carpenter,athlete_tim-carpenter-m,M,99KG,2007
2271,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2009
2271,loser,Ilir Latifi,Ilir Latifi,athlete_ilir-latifi-m,M,99KG,2009
3272,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2011
3272,loser,Lucio Lagarto,Lucio Lagarto,athlete_lucio-lagarto-m,M,99KG,2011
3309,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2011
3309,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,ABS,2011
7911,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,99KG,2015
7911,loser,Yukiyasu Ozawa,Yukiyasu Ozawa,athlete_yukiyasu-ozawa-m,M,99KG,2015
13924,winner,Alexandre Ribeiro,Alexandre Ribeiro,athlete_alexandre-ribeiro-m,M,ABS,2017
13924,loser,T. Pyylampi,T. Pyylampi,athlete_t-pyylampi-m,M,ABS,2017
533,winner,Antonio Schembri,Antonio Schembri,athlete_antonio-schembri-m,M,88KG,2001
533,loser,Egan Inoue,Egan Inoue,athlete_egan-inoue-m,M,88KG,2001
497,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2001
497,loser,Gustavo Dantas,Gustavo Dantas,athlete_gustavo-dantas-m,M,66KG,2001
3271,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,88KG,2011
3271,loser,Gunnar Nelson,Gunnar Nelson,athlete_gunnar-nelson-m,M,88KG,2011
307,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,1999
307,loser,Wellington Dias,Wellington Dias,athlete_wellington-dias-m,M,66KG,1999
318,winner,Amaury Bitetti,Amaury Bitetti,athlete_amaury-bitetti-m,M,88KG,1999
318,loser,Akira Shouji,Akira Shoji,athlete_akira-shoji-m,M,88KG,1999
1683,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,77KG,2007
1683,loser,Chris Bright,Chris Bright,athlete_chris-bright-m,M,77KG,2007
1689,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,77KG,2007
1689,loser,Mark Bocek,Mark Bocek,athlete_mark-bocek-m,M,77KG,2007
2258,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,88KG,2009
2258,loser,Kassim Anan,Kassim Anan,athlete_kassim-anan-m,M,88KG,2009
2264,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,88KG,2009
2264,loser,Chris Weidman,Chris Weidman,athlete_chris-weidman-m,M,88KG,2009
2268,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,88KG,2009
2268,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,88KG,2009
2295,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,ABS,2009
2295,loser,Tom Bass,Tom Bass,athlete_tom-bass-m,M,ABS,2009
3242,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,88KG,2011
3242,loser,Don Ortega,Don Ortega,athlete_don-ortega-m,M,88KG,2011
3305,winner,Andre Galvao,Andre Galvao,athlete_andre-galvao-m,M,ABS,2011
3305,loser,Shinzo Ansai,Shinzo Ansai,athlete_shinzo-ansai-m,M,ABS,2011
520,winner,Antonio Schembri,Antonio Schembri,athlete_antonio-schembri-m,M,88KG,2001
520,loser,Akihiro Gono,Akihiro Gono,athlete_akihiro-gono-m,M,88KG,2001
526,winner,Antonio Schembri,Antonio Schembri,athlete_antonio-schembri-m,M,88KG,2001
526,loser,Alexander Savko,Alexander Savko,athlete_alexander-savko-m,M,88KG,2001
7960,winner,Augusto Mendes,Augusto Mendes,athlete_augusto-mendes-m,M,66KG,2015
7960,loser,Nicholas Renier,Nicholas Renier,athlete_nicholas-renier-m,M,66KG,2015
501,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2001
501,loser,N. Uematsu,N. Uematsu,athlete_n-uematsu-m,M,66KG,2001
768,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2003
768,loser,Mike Mrkulic,Mike Mrkulic,athlete_mike-mrkulic-m,M,66KG,2003
1673,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2007
1673,loser,Eddie Sanchez,Eddie Sanchez,athlete_eddie-sanchez-m,M,66KG,2007
1677,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2007
1677,loser,Yoshitomi Mishima,Yoshitomi Mishima,athlete_yoshitomi-mishima-m,M,66KG,2007
1682,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2007
1682,loser,Tetsu Suzuko,Tetsu Suzuki,athlete_tetsu-suzuki-m,M,66KG,2007
3225,winner,Baret Yoshida,Baret Yoshida,athlete_baret-yoshida-m,M,66KG,2011
3225,loser,Nicolas Renier,Nicolas Renier,athlete_nicolas-renier-m,M,66KG,2011
21873,winner,Ffion Davies,Ffion Davies,athlete_ffion-davies-f,F,60KG,2019
21873,loser,Rikako Yuasa,Rikako Yuasa,athlete_rikako-yuasa-f,F,60KG,2019
21876,winner,Ffion Davies,Ffion Davies,athlete_ffion-davies-f,F,60KG,2019
21876,loser,Beatriz Mesquita,Beatriz Mesquita,athlete_beatriz-mesquita-f,F,60KG,2019
1198,winner,Eduardo Telles,Eduardo Telles,athlete_eduardo-telles-m,M,99KG,2005
1198,loser,Antoine Joude,Antoine Joude,athlete_antoine-joude-m,M,99KG,2005
13915,winner,Ethan Crelinsten,Ethan Crelinsten,athlete_ethan-crelinsten-m,M,66KG,2017
13915,loser,Nicollas Renier,Nicollas Renier,athlete_nicollas-renier-m,M,66KG,2017
810,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2003
810,loser,T. Kosaka,T. Kosaka,athlete_t-kosaka-m,M,+99KG,2003
812,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2003
812,loser,Jehad Hamdan,Jehad Hamdan,athlete_jehad-hamdan-m,M,+99KG,2003
814,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2003
814,loser,Mike Van,Mike Van,athlete_mike-van-m,M,+99KG,2003
821,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2003
821,loser,Matt Lindland,Matt Lindland,athlete_matt-lindland-m,M,ABS,2003
1211,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2005
1211,loser,Denis Roberts,Denis Roberts,athlete_denis-roberts-m,M,+99KG,2005
1218,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2005
1218,loser,Daniel Simoes,Daniel Simoes,athlete_daniel-simoes-m,M,+99KG,2005
1220,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2005
1220,loser,Reese Andy,Reese Andy,athlete_reese-andy-m,M,ABS,2005
1661,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,ABS,2007
1661,loser,Mario Rinaldi,Mario Rinaldi,athlete_mario-rinaldi-m,M,ABS,2007
1717,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2007
1717,loser,Elvis Sinosic,Elvis Sinosic,athlete_elvis-sinosic-m,M,+99KG,2007
1720,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2007
1720,loser,Darren Andy,Darren Andy,athlete_darren-andy-m,M,+99KG,2007
2284,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2009
2284,loser,Rogent Lorent,Rogent Lorent,athlete_rogent-lorent-m,M,+99KG,2009
2288,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2009
2288,loser,Tomasz Janiszewski,Tomasz Janiszewski,athlete_tomasz-janiszewski-m,M,+99KG,2009
3276,winner,Fabricio Werdum,Fabricio Werdum,athlete_fabricio-werdum-m,M,+99KG,2011
3276,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,+99KG,2011
7917,winner,Felipe Pena,Felipe Pena,athlete_felipe-pena-m,M,99KG,2015
7917,loser,Jimmy Friedrich,Jimmy Friedrich,athlete_jimmy-friedrich-m,M,99KG,2015
13860,winner,Felipe Pena,Felipe Pena,athlete_felipe-pena-m,M,99KG,2017
13860,loser,Y. Ozawa,Y. Ozawa,athlete_y-ozawa-m,M,99KG,2017
35065,winner,Felipe Pena,Felipe Pena,athlete_felipe-pena-m,M,+99KG,2022
35065,loser,Josh Saunders,Josh Saunders,athlete_josh-saunders-m,M,+99KG,2022
3263,winner,Jeff Glover,Jeff Glover,athlete_jeff-glover-m,M,66KG,2011
3263,loser,Mark Ramos,Mark Ramos,athlete_mark-ramos-m,M,66KG,2011
4978,winner,Joao Miyao,Joao Miyao,athlete_joao-miyao-m,M,66KG,2013
4978,loser,Mark Ramos,Mark Ramos,athlete_mark-ramos-m,M,66KG,2013
21831,winner,Jackson Sousa,Jackson Sousa,athlete_jackson-sousa-m,M,99KG,2019
21831,loser,Paulo Pinto,Paulo Pinto,athlete_paulo-pinto-m,M,99KG,2019
1172,winner,Jake Shields,Jake Shields,athlete_jake-shields-m,M,77KG,2005
1172,loser,Diego Sanchez,Diego Sanchez,athlete_diego-sanchez-m,M,77KG,2005
1177,winner,Jake Shields,Jake Shields,athlete_jake-shields-m,M,77KG,2005
1177,loser,Cameron Earle,Cameron Earle,athlete_cameron-earle-m,M,77KG,2005
315,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,1999
315,loser,Micah Pittman,Micah Pittman,athlete_micah-pittman-m,M,77KG,1999
423,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,2000
423,loser,Mikey Burnet,Mikey Burnet,athlete_mikey-burnet-m,M,77KG,2000
510,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,77KG,2001
510,loser,Serguei Onishuk,Serguei Onishuk,athlete_serguei-onishuk-m,M,77KG,2001
558,winner,Jean Jacques Machado,Jean Jacques Machado,athlete_jean-jacques-machado-m,M,ABS,2001
558,loser,Y. Kohsaka,Y. Kohsaka,athlete_y-kohsaka-m,M,ABS,2001
1671,winner,Jeff Glover,Jeff Glover,athlete_jeff-glover-m,M,66KG,2007
1671,loser,Jamie Ballard,Jamie Ballard,athlete_jamie-ballard-m,M,66KG,2007
2231,winner,Jeff Glover,Jeff Glover,athlete_jeff-glover-m,M,66KG,2009
2231,loser,Timo-Juhani,Timo-Juhani,athlete_timojuhani-m,M,66KG,2009
7961,winner,Jeff Glover,Jeff Glover,athlete_jeff-glover-m,M,66KG,2015
7961,loser,Daniel Hortegas,Daniel Hortegas,athlete_daniel-hortegas-m,M,66KG,2015
3247,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2011
3247,loser,James Poupolo,James Puopolo,athlete_james-puopolo-m,M,99KG,2011
5026,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2013
5026,loser,Liu Wen,Liu Wen,athlete_liu-wen-m,M,99KG,2013
5030,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2013
5030,loser,Tomasz Narkun,Tomasz Narkun,athlete_tomasz-narkun-m,M,99KG,2013
7909,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2015
7909,loser,Tomasz Narkun,Tomasz Narkun,athlete_tomasz-narkun-m,M,99KG,2015
13865,winner,Joao Assis,Joao Assis,athlete_joao-assis-m,M,99KG,2017
13865,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,99KG,2017
5039,winner,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,+99KG,2013
5039,loser,Michael Wilson,Michael Wilson,athlete_michael-wilson-m,M,+99KG,2013
5055,winner,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,ABS,2013
5055,loser,David Avellan,David Avellan,athlete_david-avellan-m,M,ABS,2013
7900,winner,Joao Gabriel Rocha,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m,M,+99KG,2015
7900,loser,Jason Lees,Jason Lees,athlete_jason-lees-m,M,+99KG,2015
4995,winner,Jonathan Torres,Jonathan Torres,athlete_jonathan-torres-m,M,77KG,2013
4995,loser,Eduardo Rios,Eduardo Rios,athlete_eduardo-rios-m,M,77KG,2013
5066,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,ABS,2013
5066,loser,Fabio Gurgel,Fabio Gurgel,athlete_fabio-gurgel-m,M,ABS,2013
431,winner,Jorge Patino,Jorge Patino,athlete_jorge-patino-m,M,88KG,2000
431,loser,Karl Webber,Karl Webber,athlete_karl-webber-m,M,88KG,2000
435,winner,Jorge Patino,Jorge Patino,athlete_jorge-patino-m,M,88KG,2000
435,loser,Egan Inoe,Egan Inoe,athlete_egan-inoe-m,M,88KG,2000
1186,winner,Jorge Patino,Jorge Patino,athlete_jorge-patino-m,M,88KG,2005
1186,loser,Take Hanai,Take Hanai,athlete_take-hanai-m,M,88KG,2005
21839,winner,Jon Blank,Jon Blank,athlete_jon-blank-m,M,88KG,2019
21839,loser,Rustam Chsiev,Rustam Chsiev,athlete_rustam-chsiev-m,M,88KG,2019
166,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,99KG,1998
166,loser,Muhammad Saleh,Muhammad Saleh,athlete_muhammad-saleh-m,M,99KG,1998
168,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,99KG,1998
168,loser,Larry Parker,Larry Parker,athlete_larry-parker-m,M,99KG,1998
169,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,99KG,1998
169,loser,Renato Verissimo,Renato Verissimo,athlete_renato-verissimo-m,M,99KG,1998
186,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,ABS,1998
186,loser,Oleg Taktarov,Oleg Taktarov,athlete_oleg-taktarov-m,M,ABS,1998
187,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,ABS,1998
187,loser,Simon Siasi,Simon Siasi,athlete_simon-siasi-m,M,ABS,1998
372,winner,Jose Mario Sperry,Jose Mario Sperry,athlete_jose-mario-sperry-m,M,ABS,1999
372,loser,Enson Inoe,Enson Inoe,athlete_enson-inoe-m,M,ABS,1999
35010,winner,Jonathan Torres,Jonathan Torres,athlete_jonathan-torres-m,M,77KG,2022
35010,loser,Keita Iwamoto,Keita Iwamoto,athlete_keita-iwamoto-m,M,77KG,2022
35042,winner,Kaynan Duarte,Kaynan Duarte,athlete_kaynan-duarte-m,M,99KG,2022
35042,loser,Owen Livesey,Owen Livesey,athlete_owen-livesey-m,M,99KG,2022
35083,winner,Kendall Reusing,Kendall Reusing,athlete_kendall-reusing-f,F,+60KG,2022
35083,loser,Giovanna Jara,Giovanna Jara,athlete_giovanna-jara-f,F,+60KG,2022
5035,winner,Leonardo Nogueira,Leonardo Nogueira,athlete_leonardo-nogueira-m,M,99KG,2013
5035,loser,Cristiano Lazzarini,Cristiano Lazzarini,athlete_cristiano-lazzarini-m,M,99KG,2013
21868,winner,Kennedy Maciel,Kennedy Maciel,athlete_kennedy-maciel-m,M,66KG,2019
21868,loser,R. Alvarenga,R. Alvarenga,athlete_r-alvarenga-m,M,66KG,2019
5028,winner,Leonardo Nogueira,Leonardo Nogueira,athlete_leonardo-nogueira-m,M,99KG,2013
5028,loser,Alian Drueco,Alian Drueco,athlete_alian-drueco-m,M,99KG,2013
5031,winner,Leonardo Nogueira,Leonardo Nogueira,athlete_leonardo-nogueira-m,M,99KG,2013
5031,loser,Mikael Knutsson,Mikael Knutsson,athlete_mikael-knutsson-m,M,99KG,2013
1178,winner,Leonardo Santos,Leonardo Santos,athlete_leonardo-santos-m,M,77KG,2005
1178,loser,George St,George St,athlete_george-st-m,M,77KG,2005
2248,winner,Leonardo Santos,Leonardo Santos,athlete_leonardo-santos-m,M,77KG,2009
2248,loser,Yoshiyuki Yoshida,Yoshiyuki Yoshida,athlete_yoshiyuki-yoshida-m,M,77KG,2009
511,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,77KG,2001
511,loser,Morris Clifoni,Morris Clifoni,athlete_morris-clifoni-m,M,77KG,2001
764,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2003
764,loser,Allan Teo,Allan Teo,athlete_allan-teo-m,M,66KG,2003
1163,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2005
1163,loser,T. Suzuki,T. Suzuki,athlete_t-suzuki-m,M,66KG,2005
1165,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2005
1165,loser,Joey Gilbert,Joey Gilbert,athlete_joey-gilbert-m,M,66KG,2005
1167,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2005
1167,loser,Rob Di,Rob Di,athlete_rob-di-m,M,66KG,2005
1679,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2007
1679,loser,T. Suzuki,T. Suzuki,athlete_t-suzuki-m,M,66KG,2007
2235,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,66KG,2009
2235,loser,D. Marinakis,D. Marinakis,athlete_d-marinakis-m,M,66KG,2009
4996,winner,Leonardo Vieira,Leonardo Vieira,athlete_leonardo-vieira-m,M,77KG,2013
4996,loser,Sotaro Yamada,Sotaro Yamada,athlete_sotaro-yamada-m,M,77KG,2013
1179,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2005
1179,loser,Shinya Aoki,Shinya Aoki,athlete_shinya-aoki-m,M,77KG,2005
1662,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2007
1662,loser,Rolles Gracie,Rolles Gracie,athlete_rolles-gracie-m,M,ABS,2007
1690,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2007
1690,loser,Mike Fowler,Mike Fowler,athlete_mike-fowler-m,M,77KG,2007
2244,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2009
2244,loser,Rodney Ellis,Rodney Ellis,athlete_rodney-ellis-m,M,77KG,2009
2298,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2009
2298,loser,Bruno Bastos,Bruno Bastos,athlete_bruno-bastos-m,M,ABS,2009
1719,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2007
1719,loser,Marcos Oliveira,Marcos Oliveira,athlete_marcos-oliveira-m,M,+99KG,2007
2272,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,99KG,2009
2272,loser,Anthony Perosh,Anthony Perosh,athlete_anthony-perosh-m,M,99KG,2009
776,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2003
776,loser,Kiuma Kunioku,Kiuma Kunioku,athlete_kiuma-kunioku-m,M,77KG,2003
817,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2003
817,loser,Mike Van,Mike Van,athlete_mike-van-m,M,ABS,2003
1230,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2005
1230,loser,Diego Sanchez,Diego Sanchez,athlete_diego-sanchez-m,M,ABS,2005
1654,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2007
1654,loser,Mario Miranda,Mario Miranda,athlete_mario-miranda-m,M,ABS,2007
1666,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,ABS,2007
1666,loser,A. Cacareco,A. Cacareco,athlete_a-cacareco-m,M,ABS,2007
1686,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2007
1686,loser,George Sotiropoulos,George Sotiropoulos,athlete_george-sotiropoulos-m,M,77KG,2007
1688,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2007
1688,loser,Kurt Pellegrino,Kurt Pellegrino,athlete_kurt-pellegrino-m,M,77KG,2007
2255,winner,Marcelo Garcia,Marcelo Garcia,athlete_marcelo-garcia-m,M,77KG,2009
2255,loser,Keita Nakamura,Keita Nakamura,athlete_keita-nakamura-m,M,77KG,2009
4980,winner,Marcio Andre Barbosa Junior,Marcio Andre Barbosa Junior,athlete_marcio-andre-barbosa-junior-m,M,66KG,2013
4980,loser,Robert Sabaruddin,Robert Sabaruddin,athlete_robert-sabaruddin-m,M,66KG,2013
548,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2001
548,loser,Van Arsdale,Van Arsdale,athlete_van-arsdale-m,M,+99KG,2001
809,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2003
809,loser,Mike Whitehead,Mike Whitehead,athlete_mike-whitehead-m,M,+99KG,2003
811,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2003
811,loser,Jeff Monson,Jeff Monson,athlete_jeff-monson-m,M,+99KG,2003
813,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2003
813,loser,Alex Negao,Alex Negao,athlete_alex-negao-m,M,+99KG,2003
816,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,ABS,2003
816,loser,Ilir Lafiti,Ilir Lafiti,athlete_ilir-lafiti-m,M,ABS,2003
1207,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2005
1207,loser,Miodrag Petkovic,Miodrag Petkovic,athlete_miodrag-petkovic-m,M,+99KG,2005
1213,winner,Marcio Cruz,Marcio Cruz,athlete_marcio-cruz-m,M,+99KG,2005
