match_id,role,raw_name,canonical_athlete_id
1654,winner,Marcelo Garcia,athlete_marcelo-garcia-m
1654,loser,Mario Miranda,athlete_mario-miranda-m
1666,winner,Marcelo Garcia,athlete_marcelo-garcia-m
1666,loser,A. Cacareco,athlete_a-cacareco-m
1686,winner,Marcelo Garcia,athlete_marcelo-garcia-m
1686,loser,George Sotiropoulos,athlete_george-sotiropoulos-m
1688,winner,Marcelo Garcia,athlete_marcelo-garcia-m
1688,loser,Kurt Pellegrino,athlete_kurt-pellegrino-m
2255,winner,Marcelo Garcia,athlete_marcelo-garcia-m
2255,loser,Keita Nakamura,athlete_keita-nakamura-m
4980,winner,Marcio Andre Barbosa Junior,athlete_marcio-andre-barbosa-junior-m
4980,loser,Robert Sabaruddin,athlete_robert-sabaruddin-m
548,winner,Marcio Cruz,athlete_marcio-cruz-m
548,loser,Van Arsdale,athlete_van-arsdale-m
809,winner,Marcio Cruz,athlete_marcio-cruz-m
809,loser,Mike Whitehead,athlete_mike-whitehead-m
811,winner,Marcio Cruz,athlete_marcio-cruz-m
811,loser,Jeff Monson,athlete_jeff-monson-m
813,winner,Marcio Cruz,athlete_marcio-cruz-m
813,loser,Alex Negao,athlete_alex-negao-m
816,winner,Marcio Cruz,athlete_marcio-cruz-m
816,loser,Ilir Lafiti,athlete_ilir-lafiti-m
1207,winner,Marcio Cruz,athlete_marcio-cruz-m
1207,loser,Miodrag Petkovic,athlete_miodrag-petkovic-m
1213,winner,Marcio Cruz,athlete_marcio-cruz-m
1213,loser,Daniel Simoes,athlete_daniel-simoes-m
1718,winner,Marcio Cruz,athlete_marcio-cruz-m
1718,loser,J. Pietlainen,athlete_j-pietlainen-m
1722,winner,Marcio Cruz,athlete_marcio-cruz-m
1722,loser,Darren Andy,athlete_darren-andy-m
507,winner,Matt Serra,athlete_matt-serra-m
507,loser,Takanori Gomi,athlete_takanori-gomi-m
13854,winner,Orlando Sanchez,athlete_orlando-sanchez-m
13854,loser,Thomas DeBlass,athlete_thomas-deblass-m
3230,winner,Murilo Santana,athlete_murilo-santana-m
3230,loser,Jorge Britto,athlete_jorge-britto-m
3311,winner,Murilo Santana,athlete_murilo-santana-m
3311,loser,Marko Helen,athlete_marko-helen-m
21838,winner,Murilo Santana,athlete_murilo-santana-m
21838,loser,Keller Sodhi,athlete_keller-sodhi-m
4997,winner,Otavio Sousa,athlete_otavio-sousa-m
4997,loser,Youngnam Noh,athlete_youngnam-noh-m
4999,winner,Otavio Sousa,athlete_otavio-sousa-m
4999,loser,Ben Henderson,athlete_ben-henderson-m
5044,winner,Orlando Sanchez,athlete_orlando-sanchez-m
5044,loser,Kitner Mendoga,athlete_kitner-mendoga-m
13845,winner,Orlando Sanchez,athlete_orlando-sanchez-m
13845,loser,H. Sekine,athlete_h-sekine-m
21817,winner,Orlando Sanchez,athlete_orlando-sanchez-m
21817,loser,Mateusz Juskowiak,athlete_mateusz-juskowiak-m
13914,winner,Pablo Mantovani,athlete_pablo-mantovani-m
13914,loser,E. Elgland,athlete_e-elgland-m
1684,winner,Pablo Popovitch,athlete_pablo-popovitch-m
1684,loser,Eric Dahlberg,athlete_eric-dahlberg-m
2247,winner,Pablo Popovitch,athlete_pablo-popovitch-m
2247,loser,Don Ortega,athlete_don-ortega-m
2253,winner,Pablo Popovitch,athlete_pablo-popovitch-m
2253,loser,Ben Askren,athlete_ben-askren-m
5007,winner,Pablo Popovitch,athlete_pablo-popovitch-m
5007,loser,Doorwang Jeon,athlete_doorwang-jeon-m
5015,winner,Pablo Popovitch,athlete_pablo-popovitch-m
5015,loser,David Avellan,athlete_david-avellan-m
13910,winner,Paulo Miyao,athlete_paulo-miyao-m
13910,loser,Janus Andrejczuk,athlete_janus-andrejczuk-m
21861,winner,Paulo Miyao,athlete_paulo-miyao-m
21861,loser,Kenta Iwamoto,athlete_kenta-iwamoto-m
2266,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
2266,loser,Bruno Bastos,athlete_bruno-bastos-m
1164,winner,Rany Yahya,athlete_rany-yahya-m
1164,loser,Wagnney Fabiano,athlete_wagnney-fabiano-m
329,winner,Ricardo Liborio,athlete_ricardo-liborio-m
329,loser,Egan Inoue,athlete_egan-inoue-m
35032,winner,Pedro Marinho,athlete_pedro-marinho-m
35032,loser,Jacob Rodriguez,athlete_jacob-rodriguez-m
1696,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
1696,loser,Marko Helen,athlete_marko-helen-m
2262,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
2262,loser,Tom Lawlor,athlete_tom-lawlor-m
3238,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
3238,loser,Jeon Doo,athlete_jeon-doo-m
3269,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
3269,loser,Kyle Griffin,athlete_kyle-griffin-m
5009,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
5009,loser,Shinsho Anzai,athlete_shinsho-anzai-m
5016,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
5016,loser,Rustam Chsiev,athlete_rustam-chsiev-m
7928,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
7928,loser,Hidemi Mihara,athlete_hidemi-mihara-m
7990,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
7990,loser,Abdulkadirov Magomed,athlete_abdulkadirov-magomed-m
13862,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
13862,loser,Eliott Kelly,athlete_eliott-kelly-m
35047,winner,Rafael Lovato Jr,athlete_rafael-lovato-jr-m
35047,loser,Perttu Terpponnen,athlete_perttu-terpponnen-m
763,winner,Rany Yahya,athlete_rany-yahya-m
763,loser,Teemu Launis,athlete_teemu-launis-m
1162,winner,Rany Yahya,athlete_rany-yahya-m
1162,loser,Mario Delgado,athlete_mario-delgado-m
1674,winner,Rany Yahya,athlete_rany-yahya-m
1674,loser,Darrel Moodley,athlete_darrel-moodley-m
2230,winner,Rany Yahya,athlete_rany-yahya-m
2230,loser,Kouhei Yasumi,athlete_kouhei-yasumi-m
153,winner,Renzo Gracie,athlete_renzo-gracie-m
153,loser,Frank Trigg,athlete_frank-trigg-m
157,winner,Renzo Gracie,athlete_renzo-gracie-m
157,loser,Rodrigo Modrias,athlete_rodrigo-modrias-m
159,winner,Renzo Gracie,athlete_renzo-gracie-m
159,loser,Fabiano Iha,athlete_fabiano-iha-m
421,winner,Renzo Gracie,athlete_renzo-gracie-m
421,loser,Israel Albuquerque,athlete_israel-albuquerque-m
522,winner,Renzo Gracie,athlete_renzo-gracie-m
522,loser,Chris Brown,athlete_chris-brown-m
778,winner,Renzo Gracie,athlete_renzo-gracie-m
778,loser,G. Sotiropoulos,athlete_g-sotiropoulos-m
461,winner,Ricardo Almeida,athlete_ricardo-almeida-m
461,loser,Josh Barnet,athlete_josh-barnet-m
538,winner,Ricardo Almeida,athlete_ricardo-almeida-m
538,loser,Y. Setsenko,athlete_y-setsenko-m
545,winner,Ricardo Almeida,athlete_ricardo-almeida-m
545,loser,A. Cacareco,athlete_a-cacareco-m
562,winner,Ricardo Almeida,athlete_ricardo-almeida-m
562,loser,Marshurenko,athlete_marshurenko-m
567,winner,Ricardo Almeida,athlete_ricardo-almeida-m
567,loser,M. Van,athlete_m-van-m
791,winner,Ricardo Almeida,athlete_ricardo-almeida-m
791,loser,Andy Reese,athlete_andy-reese-m
446,winner,Ricardo Arona,athlete_ricardo-arona-m
446,loser,Kareem Barkalev,athlete_kareem-barkalev-m
540,winner,Ricardo Arona,athlete_ricardo-arona-m
540,loser,R. Babalu,athlete_r-babalu-m
557,winner,Ricardo Arona,athlete_ricardo-arona-m
557,loser,Roger Neff,athlete_roger-neff-m
568,winner,Ricardo Arona,athlete_ricardo-arona-m
568,loser,Vitor Belfort,athlete_vitor-belfort-m
320,winner,Ricardo Liborio,athlete_ricardo-liborio-m
320,loser,Akihiro Gono,athlete_akihiro-gono-m
326,winner,Ricardo Liborio,athlete_ricardo-liborio-m
326,loser,Luis Orlando,athlete_luis-orlando-m
429,winner,Ricardo Liborio,athlete_ricardo-liborio-m
429,loser,Toshiyuki Oyama,athlete_toshiyuki-oyama-m
4977,winner,Ricardo Vieira,athlete_ricardo-vieira-m
4977,loser,Yuta Sasaki,athlete_yuta-sasaki-m
2287,winner,Roberto Abreu,athlete_roberto-abreu-m
2287,loser,Thomas DeBlass,athlete_thomas-deblass-m
369,winner,Roberto Traven,athlete_roberto-traven-m
369,loser,Garth Taylor,athlete_garth-taylor-m
442,winner,Rodrigo Medeiros,athlete_rodrigo-medeiros-m
442,loser,Travis Lutter,athlete_travis-lutter-m
330,winner,Rigan Machado,athlete_rigan-machado-m
330,loser,Sanae Kikuta,athlete_sanae-kikuta-m
335,winner,Rigan Machado,athlete_rigan-machado-m
335,loser,Jerry Bolander,athlete_jerry-bolander-m
455,winner,Rigan Machado,athlete_rigan-machado-m
455,loser,Pete Williams,athlete_pete-williams-m
802,winner,Rigan Machado,athlete_rigan-machado-m
802,loser,Yuki Ozawa,athlete_yuki-ozawa-m
2290,winner,Roberto Abreu,athlete_roberto-abreu-m
2290,loser,Asa Fuller,athlete_asa-fuller-m
3254,winner,Roberto Abreu,athlete_roberto-abreu-m
3254,loser,Sekine Hideki,athlete_sekine-hideki-m
5043,winner,Roberto Abreu,athlete_roberto-abreu-m
5043,loser,Mike Martelle,athlete_mike-martelle-m
5057,winner,Roberto Abreu,athlete_roberto-abreu-m
5057,loser,Kamil Huminski,athlete_kamil-huminski-m
13850,winner,Roberto Abreu,athlete_roberto-abreu-m
13850,loser,Khazmat Stambulov,athlete_khazmat-stambulov-m
21824,winner,Roberto Abreu,athlete_roberto-abreu-m
21824,loser,John Hansen,athlete_john-hansen-m
331,winner,Roberto Traven,athlete_roberto-traven-m
331,loser,Jurie Rachel,athlete_jurie-rachel-m
365,winner,Roberto Traven,athlete_roberto-traven-m
365,loser,Luis Roberto,athlete_luis-roberto-m
370,winner,Roberto Traven,athlete_roberto-traven-m
370,loser,Hayato Sakurai,athlete_hayato-sakurai-m
495,winner,Robson Moura,athlete_robson-moura-m
495,loser,Hiroyuko Abe,athlete_hiroyuko-abe-m
498,winner,Robson Moura,athlete_robson-moura-m
498,loser,Joe Guilbert,athlete_joe-guilbert-m
3222,winner,Robson Moura,athlete_robson-moura-m
3222,loser,Greger Forsel,athlete_greger-forsel-m
3248,winner,Rodolfo Vieira,athlete_rodolfo-vieira-m
3248,loser,Joseph Lee,athlete_joseph-lee-m
7989,winner,Rodolfo Vieira,athlete_rodolfo-vieira-m
7989,loser,Ben Henderson,athlete_ben-henderson-m
162,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
162,loser,Adrian Serrano,athlete_adrian-serrano-m
163,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
163,loser,Carlos Newton,athlete_carlos-newton-m
164,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
164,loser,Ahmad Faraj,athlete_ahmad-faraj-m
512,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
512,loser,Gavin Kulper,athlete_gavin-kulper-m
789,winner,Rodrigo Medeiros,athlete_rodrigo-medeiros-m
789,loser,Nathan Marquardt,athlete_nathan-marquardt-m
1206,winner,Roger Gracie,athlete_roger-gracie-m
1206,loser,Justin Garcia,athlete_justin-garcia-m
1724,winner,Roger Gracie,athlete_roger-gracie-m
1724,loser,Jon Einemo,athlete_jon-einemo-m
1698,winner,Romulo Barral,athlete_romulo-barral-m
1698,loser,Travers Grubb,athlete_travers-grubb-m
2285,winner,Romulo Barral,athlete_romulo-barral-m
2285,loser,Denis Roberts,athlete_denis-roberts-m
5013,winner,Romulo Barral,athlete_romulo-barral-m
5013,loser,Kim Dong,athlete_kim-dong-m
7924,winner,Romulo Barral,athlete_romulo-barral-m
7924,loser,C. Jones,athlete_c-jones-m
7932,winner,Romulo Barral,athlete_romulo-barral-m
7932,loser,Nieman Gracie,athlete_nieman-gracie-m
1188,winner,Ronaldo Souza,athlete_ronaldo-souza-m
1188,loser,David Bielkheden,athlete_david-bielkheden-m
1193,winner,Ronaldo Souza,athlete_ronaldo-souza-m
1193,loser,Dennis Hallman,athlete_dennis-hallman-m
1227,winner,Ronaldo Souza,athlete_ronaldo-souza-m
1227,loser,David Avellan,athlete_david-avellan-m
1231,winner,Ronaldo Souza,athlete_ronaldo-souza-m
1231,loser,A. Cacareco,athlete_a-cacareco-m
308,winner,Royler Gracie,athlete_royler-gracie-m
308,loser,Joao Roque,athlete_joao-roque-m
339,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
339,loser,Murilo Bustamante,athlete_murilo-bustamante-m
3241,winner,Sergio Moraes,athlete_sergio-moraes-m
3241,loser,James Harbison,athlete_james-harbison-m
521,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
521,loser,Travis Lutter,athlete_travis-lutter-m
3236,winner,Rousimar Palhares,athlete_rousimar-palhares-m
3236,loser,Dan Schon,athlete_dan-schon-m
303,winner,Royler Gracie,athlete_royler-gracie-m
303,loser,Juan Valles,athlete_juan-valles-m
312,winner,Royler Gracie,athlete_royler-gracie-m
312,loser,Melchor M.,athlete_melchor-m-m
412,winner,Royler Gracie,athlete_royler-gracie-m
412,loser,A. Hamlet,athlete_a-hamlet-m
493,winner,Royler Gracie,athlete_royler-gracie-m
493,loser,Martin Brown,athlete_martin-brown-m
500,winner,Royler Gracie,athlete_royler-gracie-m
500,loser,Mike Cardosa,athlete_mike-cardosa-m
760,winner,Royler Gracie,athlete_royler-gracie-m
760,loser,Charles Pearson,athlete_charles-pearson-m
2232,winner,Rubens Charles,athlete_rubens-charles-m
2232,loser,Hiroshi Nakamura,athlete_hiroshi-nakamura-m
2237,winner,Rubens Charles,athlete_rubens-charles-m
2237,loser,Joel Tudor,athlete_joel-tudor-m
3224,winner,Rubens Charles,athlete_rubens-charles-m
3224,loser,David Marinakis,athlete_david-marinakis-m
7957,winner,Rubens Charles,athlete_rubens-charles-m
7957,loser,Tezekbaev Rasul,athlete_tezekbaev-rasul-m
13908,winner,Rubens Charles,athlete_rubens-charles-m
13908,loser,U. Zhakshylyk,athlete_u-zhakshylyk-m
13916,winner,Rubens Charles,athlete_rubens-charles-m
13916,loser,Kuba Witkowski,athlete_kuba-witkowski-m
338,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
338,loser,Vernon White,athlete_vernon-white-m
433,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
433,loser,Jerry Bolander,athlete_jerry-bolander-m
437,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
437,loser,Dave Menne,athlete_dave-menne-m
527,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
527,loser,R. Anderson,athlete_r-anderson-m
561,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
561,loser,T. Yano,athlete_t-yano-m
790,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
790,loser,Yuki Sasaki,athlete_yuki-sasaki-m
819,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
819,loser,Jeff Monson,athlete_jeff-monson-m
1185,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
1185,loser,L. Papadopoulis,athlete_l-papadopoulis-m
1194,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
1194,loser,Dennis Hallman,athlete_dennis-hallman-m
2286,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
2286,loser,Kouji Kanechika,athlete_kouji-kanechika-m
1697,winner,Tarsis Humpreys,athlete_tarsis-humpreys-m
1697,loser,Jorge Santiago,athlete_jorge-santiago-m
1700,winner,Tarsis Humpreys,athlete_tarsis-humpreys-m
1700,loser,David Avellan,athlete_david-avellan-m
2261,winner,Tarsis Humpreys,athlete_tarsis-humpreys-m
2261,loser,I. Praporshchikov,athlete_i-praporshchikov-m
3278,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
3278,loser,Jose Junior,athlete_jose-junior-m
3288,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
3288,loser,Gerardi Rinaldi,athlete_gerardi-rinaldi-m
3308,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
3308,loser,Bruno Bastos,athlete_bruno-bastos-m
13846,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
13846,loser,Bruno Bastos,athlete_bruno-bastos-m
2309,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
2309,loser,Gunnar Nelson,athlete_gunnar-nelson-m
7941,winner,Vagner Rocha,athlete_vagner-rocha-m
7941,loser,Milton Vieira,athlete_milton-vieira-m
13895,winner,Vagner Rocha,athlete_vagner-rocha-m
13895,loser,Tero Pyylampi,athlete_tero-pyylampi-m
35029,winner,Vagner Rocha,athlete_vagner-rocha-m
35029,loser,Isaak Michel,athlete_isaak-michel-m
35041,winner,Vagner Rocha,athlete_vagner-rocha-m
35041,loser,Eoghan OFlanagan,athlete_eoghan-oflanagan-m
3229,winner,Victor Estima,athlete_victor-estima-m
3229,loser,Sanshiro Nakamura,athlete_sanshiro-nakamura-m
2302,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
2302,loser,Chris Wideman,athlete_chris-wideman-m
3256,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
3256,loser,Luke Costello,athlete_luke-costello-m
5037,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
5037,loser,Wang Yan,athlete_wang-yan-m
7893,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
7893,loser,P. Ardilla,athlete_p-ardilla-m
418,winner,Vitor Ribeiro,athlete_vitor-ribeiro-m
418,loser,Rumina Sato,athlete_rumina-sato-m
784,winner,Vitor Ribeiro,athlete_vitor-ribeiro-m
784,loser,Chris Brown,athlete_chris-brown-m
1711,winner,Braulio Estima,athlete_braulio-estima-m
1711,loser,Cristiano Lazzarini,athlete_cristiano-lazzarini-m
793,winner,David Terrell,athlete_david-terrell-m
793,loser,Fernando Vieira,athlete_fernando-vieira-m
5033,winner,Dean Lister,athlete_dean-lister-m
5033,loser,Cristiano Lazzarini,athlete_cristiano-lazzarini-m
3303,winner,Gabrielle Garcia,athlete_gabrielle-garcia-f
3303,loser,Hanette Staack,athlete_hanette-staack-f
371,winner,Ricco Rodriguez,athlete_ricco-rodriguez-m
371,loser,Garth Taylor,athlete_garth-taylor-m
13944,winner,Gabrielle Garcia,athlete_gabrielle-garcia-f
13944,loser,Jessica Flowers,athlete_jessica-flowers-f
824,winner,Fabricio Werdum,athlete_fabricio-werdum-m
824,loser,Akira Soji,athlete_akira-soji-m
783,winner,Marcelo Garcia,athlete_marcelo-garcia-m
783,loser,Otto Olsen,athlete_otto-olsen-m
544,winner,Ricardo Arona,athlete_ricardo-arona-m
544,loser,Olav Einemo,athlete_olav-einemo-m
7966,winner,Bruno Frazatto,athlete_bruno-frazatto-m
7966,loser,Renan Sancar,athlete_renan-sancar-m
21851,winner,Gary Tonon,athlete_gary-tonon-m
21851,loser,Mateusz Garmot,athlete_mateusz-garmot-m
5014,winner,Keenan Cornelius,athlete_keenan-cornelius-m
5014,loser,Oskar Piechota,athlete_oskar-piechota-m
5059,winner,Keenan Cornelius,athlete_keenan-cornelius-m
5059,loser,Oskar Piechota,athlete_oskar-piechota-m
13884,winner,Keenan Cornelius,athlete_keenan-cornelius-m
13884,loser,Kaynan D.,athlete_kaynan-d-m
2234,winner,Rafael Mendes,athlete_rafael-mendes-m
2234,loser,Jayson Patino,athlete_jayson-patino-m
21828,winner,Patrick Gaudio,athlete_patrick-gaudio-m
21828,loser,Mraz Avdoyan,athlete_mraz-avdoyan-m
453,winner,Ricco Rodriguez,athlete_ricco-rodriguez-m
453,loser,Rodrigo Minotauro,athlete_rodrigo-minotauro-m
551,winner,Ricco Rodriguez,athlete_ricco-rodriguez-m
551,loser,Roger Neff,athlete_roger-neff-m
7914,winner,Cassio Francis,athlete_cassio-francis-m
7914,loser,Tobias G,athlete_tobias-g-m
1714,winner,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
1714,loser,Robert Drysdale,athlete_robert-drysdale-m
311,winner,Alexandre de Freitas,athlete_alexandre-de-freitas-m
311,loser,Sasha Palvski,athlete_sasha-palvski-m
3244,winner,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
3244,loser,Kari Petola,athlete_kari-petola-m
1693,winner,Andre Galvao,athlete_andre-galvao-m
1693,loser,Mike Fowler,athlete_mike-fowler-m
35077,winner,Ffion Davies,athlete_ffion-davies-f
35077,loser,Beatriz Mesquita,athlete_beatriz-mesquita-f
35075,winner,Ffion Davies,athlete_ffion-davies-f
35075,loser,Adele Fornarino,athlete_adele-fornarino-f
314,winner,Jean Jacques Machado,athlete_jean-jacques-machado-m
314,loser,Ryan Harvey,athlete_ryan-harvey-m
316,winner,Jean Jacques Machado,athlete_jean-jacques-machado-m
316,loser,Hayato Sakurai,athlete_hayato-sakurai-m
317,winner,Jean Jacques Machado,athlete_jean-jacques-machado-m
317,loser,Caol Uno,athlete_caol-uno-m
3226,winner,Jeff Glover,athlete_jeff-glover-m
3226,loser,Tom Barlow,athlete_tom-barlow-m
5046,winner,Joao Gabriel Rocha,athlete_joao-gabriel-rocha-m
5046,loser,Janne Pietilainen,athlete_janne-pietilainen-m
170,winner,Jose Mario Sperry,athlete_jose-mario-sperry-m
170,loser,Ricardo Alves,athlete_ricardo-alves-m
1670,winner,Leonardo Vieira,athlete_leonardo-vieira-m
1670,loser,Sim Go,athlete_sim-go-m
1212,winner,Marcio Corleta,athlete_marcio-corleta-m
1212,loser,Jason White,athlete_jason-white-m
35062,winner,Nick Rodriguez,athlete_nick-rodriguez-m
35062,loser,Damon Ramos,athlete_damon-ramos-m
35069,winner,Nick Rodriguez,athlete_nick-rodriguez-m
35069,loser,John Hansen,athlete_john-hansen-m
7895,winner,Orlando Sanchez,athlete_orlando-sanchez-m
7895,loser,Janne-Pekka,athlete_jannepekka-m
1180,winner,Pablo Popovitch,athlete_pablo-popovitch-m
1180,loser,Roan Jucao,athlete_roan-jucao-m
3306,winner,Pablo Popovitch,athlete_pablo-popovitch-m
3306,loser,Janne-Pekka,athlete_jannepekka-m
7926,winner,Pablo Popovitch,athlete_pablo-popovitch-m
7926,loser,Zbigniew Tyszka,athlete_zbigniew-tyszka-m
1675,winner,Rany Yahya,athlete_rany-yahya-m
1675,loser,Bruno Chavez,athlete_bruno-chavez-m
161,winner,Renzo Gracie,athlete_renzo-gracie-m
161,loser,Luis Brito,athlete_luis-brito-m
322,winner,Renzo Gracie,athlete_renzo-gracie-m
322,loser,Fan Yi,athlete_fan-yi-m
444,winner,Ricardo Arona,athlete_ricardo-arona-m
444,loser,H. Kanehara,athlete_h-kanehara-m
447,winner,Ricardo Arona,athlete_ricardo-arona-m
447,loser,Tito Ortiz,athlete_tito-ortiz-m
448,winner,Ricardo Arona,athlete_ricardo-arona-m
448,loser,Jeff Monson,athlete_jeff-monson-m
534,winner,Ricardo Arona,athlete_ricardo-arona-m
534,loser,R. Mashurenko,athlete_r-mashurenko-m
525,winner,Ricardo Liborio,athlete_ricardo-liborio-m
525,loser,Tamura,athlete_tamura-m
21820,winner,Roberto Abreu,athlete_roberto-abreu-m
21820,loser,Hudson Taylor,athlete_hudson-taylor-m
360,winner,Roberto Traven,athlete_roberto-traven-m
360,loser,F. Capoane,athlete_f-capoane-m
7915,winner,Rodolfo Vieira,athlete_rodolfo-vieira-m
7915,loser,Adam Sachnoff,athlete_adam-sachnoff-m
7898,winner,Rodrigo Cavaca,athlete_rodrigo-cavaca-m
7898,loser,Hideki Sekine,athlete_hideki-sekine-m
165,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
165,loser,Kareem Barkalev,athlete_kareem-barkalev-m
506,winner,Rodrigo Gracie,athlete_rodrigo-gracie-m
506,loser,Genki Sudo,athlete_genki-sudo-m
792,winner,Ronaldo Souza,athlete_ronaldo-souza-m
792,loser,Matt Lindland,athlete_matt-lindland-m
1191,winner,Ronaldo Souza,athlete_ronaldo-souza-m
1191,loser,Robert Sulski,athlete_robert-sulski-m
408,winner,Royler Gracie,athlete_royler-gracie-m
408,loser,J. Wakabayashi,athlete_j-wakabayashi-m
4979,winner,Rubens Charles,athlete_rubens-charles-m
4979,loser,D. Hemmings,athlete_d-hemmings-m
1685,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
1685,loser,Takefuni Hanai,athlete_takefuni-hanai-m
35061,winner,Victor Hugo,athlete_victor-hugo-m
35061,loser,Dan Manasoiu,athlete_dan-manasoiu-m
21874,winner,Bianca Basilio,athlete_bianca-basilio-f
21874,loser,Livia Giles,athlete_livia-giles-f
13864,winner,Yuri Simoes,athlete_yuri-simoes-m
13864,loser,Roman Dolidze,athlete_roman-dolidze-m
405,winner,Alexandre de Freitas,athlete_alexandre-de-freitas-m
405,loser,T. Yano,athlete_t-yano-m
499,winner,Alexandre de Freitas,athlete_alexandre-de-freitas-m
499,loser,T. Yano,athlete_t-yano-m
7918,winner,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
7918,loser,Hector Lombard,athlete_hector-lombard-m
1668,winner,Andre Galvao,athlete_andre-galvao-m
1668,loser,A. Cacareco,athlete_a-cacareco-m
7958,winner,Edward Cummings,athlete_edward-cummings-m
7958,loser,Asadulaev Surkhay,athlete_asadulaev-surkhay-m
419,winner,Jean Jacques Machado,athlete_jean-jacques-machado-m
419,loser,Marcio Cromado,athlete_marcio-cromado-m
7920,winner,Joao Assis,athlete_joao-assis-m
7920,loser,Kamil Uminski,athlete_kamil-uminski-m
414,winner,Leonardo Vieira,athlete_leonardo-vieira-m
414,loser,Bob Schirmer,athlete_bob-schirmer-m
1174,winner,Marcelo Garcia,athlete_marcelo-garcia-m
1174,loser,Chris Brennan,athlete_chris-brennan-m
333,winner,Ricardo Almeida,athlete_ricardo-almeida-m
333,loser,Gao Hua,athlete_gao-hua-m
829,winner,Ricardo Arona,athlete_ricardo-arona-m
829,loser,Mark Kerr,athlete_mark-kerr-m
3277,winner,Roberto Abreu,athlete_roberto-abreu-m
3277,loser,Glover Teixeira,athlete_glover-teixeira-m
1205,winner,Roger Gracie,athlete_roger-gracie-m
1205,loser,A. Cacareco,athlete_a-cacareco-m
3268,winner,Rousimar Palhares,athlete_rousimar-palhares-m
3268,loser,David Avellan,athlete_david-avellan-m
334,winner,Saulo Ribeiro,athlete_saulo-ribeiro-m
334,loser,Mourat Ozov,athlete_mourat-ozov-m
2283,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
2283,loser,Glover Teixeira,athlete_glover-teixeira-m
7901,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
7901,loser,Rodrigo Artilheiro,athlete_rodrigo-artilheiro-m
7950,winner,Gilbert Burns,athlete_gilbert-burns-m
7950,loser,Abdulkadirov Magomed,athlete_abdulkadirov-magomed-m
13886,winner,Alexandre Ribeiro,athlete_alexandre-ribeiro-m
13886,loser,Rustam Chsiev,athlete_rustam-chsiev-m
765,winner,Baret Yoshida,athlete_baret-yoshida-m
765,loser,K. Toida,athlete_k-toida-m
3228,winner,Marcelo Garcia,athlete_marcelo-garcia-m
3228,loser,Davis Heart,athlete_davis-heart-m
3240,winner,Pablo Popovitch,athlete_pablo-popovitch-m
3240,loser,Zbigniew Tyszka,athlete_zbigniew-tyszka-m
786,winner,Ricardo Almeida,athlete_ricardo-almeida-m
786,loser,Davion Peterson,athlete_davion-peterson-m
428,winner,Roberto Magalhaes,athlete_roberto-magalhaes-m
428,loser,Manu Garcia,athlete_manu-garcia-m
21830,winner,Vinicius Magalhaes,athlete_vinicius-magalhaes-m
21830,loser,Dan Martinez,athlete_dan-martinez-m
1175,winner,Leonardo Santos,athlete_leonardo-santos-m
